Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Volume
-0.3906024764498168,-0.39458519718129786,-0.39779215664917744,-0.3980800715912238,-0.3962806491885709,-0.7082782967394385
-0.2923942306661625,-0.2882755658736172,-0.2868600074010166,-0.2902109443334572,-0.2805100677862865,-0.22438130084236302
0.411746165755803,0.34054517886546454,0.30869951580897803,0.2523496848267527,0.21267452036966097,2.556730815395109
-0.5184091756181292,-0.5202405836825892,-0.5198807000018001,-0.5200086586438585,-0.5213922114611141,-0.7406238747944539
-0.2910346540994624,-0.28707594160819755,-0.2902349245827204,-0.30306277844906915,-0.3241439607294733,0.243289294571865
-0.2992959919247692,-0.29617700402330466,-0.28690000247407493,-0.28738785279433743,-0.27987828398724607,1.2203044566844625
-0.5351077784067427,-0.53589152508935,-0.5363873648273261,-0.535779561277549,-0.5365073260542558,-1.053768385434252
-0.3620197187787424,-0.360924080903533,-0.35802900463084036,-0.33883521232079666,-0.3419142171453255,-0.3570517823232659
-0.37116876968332896,-0.37328008727729156,-0.3752554488140672,-0.36540262937686735,-0.34932782496828824,-0.1543289991983518
-0.30686954805030475,-0.2998558229798971,-0.3015832606489771,-0.29978383824632415,-0.29697673354004656,0.1310447775754276
-0.27620744245224443,-0.279758298768071,-0.28397294053957517,-0.2899310348039546,-0.27455200551156766,0.16857279631329075
-0.5334603108902415,-0.5335962669474286,-0.5334683083053702,-0.533428321229727,-0.5335962669474286,-0.9658813396471991
-0.3430818397541079,-0.3525267870210392,-0.3426099922615178,-0.3411784629509052,-0.34064262813987073,-0.6206056967737449
-0.28534051052269643,-0.2788786070961653,-0.27351232954872096,-0.2672423560878622,-0.2703613399906191,-0.3165215220863737
2.067882996218921,1.9354057986180644,1.9773121739180197,2.0036237376692947,1.8843021959847872,6.819795798814616
2.163532013179503,2.0705620623089893,1.939164591725943,1.9276482939471544,1.937565012731232,0.04225348524164338
-0.37507150026869324,-0.37607117715977406,-0.37609517340386756,-0.3769348979936678,-0.3792621497948115,-0.5147588134478575
1.2137589165260194,1.180569691726628,1.148260186590095,1.1457808879325255,1.1005156102746614,0.11255597367724035
-0.4258950694125332,-0.4434334087870697,-0.4383310619337009,-0.43688352179800083,-0.4338844911247584,2.5380918994219708
-0.38789136471732844,-0.39273779028787303,-0.3929297282509605,-0.39685646707654104,-0.3959687539972612,-0.1885867191604869
-0.4229680234728638,-0.4240956630047104,-0.42181640369175377,-0.4263509340709887,-0.4213365467879123,-0.1539894599811997
-0.5311490579180629,-0.5315809183350096,-0.5308131664826596,-0.531732869222454,-0.5315009441837233,-0.9683653370779435
-0.5240473532838248,-0.523455544564305,-0.5252469655531219,-0.5242632834922983,-0.5241193300199827,0.49588860164791054
-0.3919140645270376,-0.3916341549975349,-0.3890509899109822,-0.3812375073328796,-0.3855561194997637,0.03752852897769527
-0.3529506620189802,-0.34203417437354766,-0.34871202400338247,-0.33159755962678683,-0.311604021805171,2.248375594765667
-0.4027905411045814,-0.407181134006331,-0.40910850305491964,-0.41204355840584045,-0.3938414375743337,-0.15300658329996994
-0.3893868813463853,-0.39611270347086935,-0.39504104584492317,-0.38863512432429254,-0.3885311539289126,-0.3256533399792537
-0.3806297037831024,-0.3798939495886821,-0.3714406698015802,-0.36651427007974924,-0.36905745208936636,-0.4794109938938131
0.30869951580897803,0.2523496848267527,0.21267452036966097,0.23365974166593648,0.21356223344894062,1.2623715786410958
-0.5296455438738773,-0.5299574430638945,-0.5296775335343918,-0.5317408666375827,-0.5314769519383373,-0.8915401215760036
-0.3454010981388304,-0.3457369895742336,-0.3452971277434505,-0.35035149410475497,-0.3485360888679674,0.1153902326162047
-0.44748009684345724,-0.44951144428484097,-0.4472081887277908,-0.4513908368400728,-0.45564546568722025,-0.1678569564290958
-0.5341960730820771,-0.5340681144400187,-0.5342600524031063,-0.5342360601577203,-0.5350198068403276,-0.9805708784103057
-0.3924418939255282,-0.4021187582337752,-0.404845872793936,-0.40390217780875576,-0.4024626590804296,-0.3422192796792533
-0.3111881562184814,-0.32321626857196556,-0.3155067523905353,-0.31037241187794434,-0.3253915614882497,0.2180204286217038
-0.531620905410653,-0.5312210346542207,-0.5314129726173081,-0.5317248718073253,-0.532500621074804,-1.025711723806421
-0.5315649235047524,-0.5316608924862961,-0.5315729209198811,-0.5322447037906873,-0.5323886572630029,-0.9535685754041574
-0.36700212040001173,-0.36625835679434005,-0.36289944244030864,-0.36774586801085324,-0.3701530939632833,0.34918978935309214
-0.3838926571530053,-0.38937887193513404,-0.38562009482208537,-0.38455644260868294,-0.3866437639585521,0.36984807014403015
-0.34064262813987073,-0.3415223478027294,-0.32913435176845623,-0.3352123912649351,-0.3415943285375948,-0.7211986574763314
-0.33715576314119605,-0.339778907305977,-0.33113370555061783,-0.3301580249036305,-0.33046192667851904,-0.10475627349414589
-0.35124720060045583,-0.3557977338073632,-0.3591486547449735,-0.3599244040124522,-0.3642430001845061,-0.20020253448411118
-0.526622520955249,-0.5265025597283193,-0.5272223270898975,-0.528158024659949,-0.5300854017059528,-0.9144858244614399
2.163052188265322,2.167290810286089,2.1991203665485064,2.1317422400586428,2.163532013179503,-0.45319499223264864
-0.31030843655562274,-0.30894088256733176,-0.3011753884787086,-0.29787246802670037,-0.30463827322812004,0.15490187520164062
-0.5282939807171361,-0.5291577015510298,-0.5290617325694861,-0.5291736963812872,-0.5289017842669131,-0.9220271691792391
-0.5331164220397098,-0.5330044582279088,-0.5318608278645124,-0.5323406727722311,-0.5323406727722311,-0.5715690856229371
-0.3699051700955877,-0.3717205953259131,-0.3735280111449872,-0.3733360691831921,-0.38133348431183844,-0.4651503467734251
-0.3529026735295007,-0.3525347964322906,-0.3565335039966137,-0.3808056549133478,-0.3872435780906157,1.4880579351365595
-0.45402998383252613,-0.4576368180555456,-0.44654440327211314,-0.4448249590194542,-0.4439452433553031,1.3557806043281484
-0.37138468789567974,-0.3631553557257177,-0.36288343961263625,-0.36368318512420844,-0.3664502947574276,-0.19589574757181355
-0.3917301199803711,-0.39097036954185727,-0.3911623075049448,-0.38870709306303525,-0.38673173552496715,-0.3946334125164689
-0.34554504761243854,-0.3448972649844333,-0.34951176951495466,-0.3514631348076368,-0.35036749693242736,-0.5857582508028719
-0.43250893972133886,-0.4321250677938714,-0.4475200839191004,-0.4411861351359201,-0.439162785109665,1.545672379141736
-0.5290777273997435,-0.5285099109256094,-0.5308291613129169,-0.5307251949162445,-0.5289017842669131,-0.87243657298992
-0.5320527658275999,-0.5304372879716132,-0.5296615387041346,-0.5292376757023163,-0.5289817584181997,-0.9864502680125709
-0.47671065313736716,-0.47931781446801336,-0.47485525282752117,-0.473263763218213,-0.4770145589109633,-0.05384326140644488
-0.4446650147155888,-0.43914679027940773,-0.44454504948995155,-0.4430895199365379,-0.43398046410500973,1.1428895151737846
-0.4039901653700011,-0.40777293872714326,-0.4079008853730789,-0.40975628968163247,-0.4040701235264573,-0.18810421606242864
-0.4413060963628498,-0.4431694940878244,-0.44341741395681245,-0.4385629829737241,-0.43700348702363806,0.3171658800301156
-0.38616392304954084,-0.3859000003528804,-0.3868516887544817,-0.379478080003285,-0.3769988893108197,-0.5040186518947833
-0.359012694689079,-0.3574371999100281,-0.3560616525053161,-0.35396632174419557,-0.3536784227969794,-0.5712474168908982
-0.5273742779773417,-0.5259907251600858,-0.5267504795973073,-0.5240473532838248,-0.523455544564305,-0.6254664687245538
-0.3534784914174708,-0.35193498230022696,-0.3563015669617603,-0.3549580092175628,-0.3570373371510109,-0.5431014028375009
-0.4032623885971716,-0.3980240896853234,-0.3976002146873824,-0.40040732339236756,-0.40198280217658816,-0.48532612446630485
-0.40777293872714326,-0.4079008853730789,-0.40975628968163247,-0.4040701235264573,-0.40663730178016794,-0.24586162394851135
3.4402792634206816,3.419765873622165,3.1285799607971994,3.0655205104535406,2.9304040259054656,-0.3006739758879275
0.06892898884478672,-0.03458156316269795,-0.042387020334719,-0.09022757762781923,-0.10149593954278947,9.770849080285224
-0.33348495359585495,-0.3273109371204173,-0.32575943858545997,-0.3275988520624637,-0.32136885767983303,0.5217650640919229
-0.33298110044791995,-0.338763243582054,-0.3444094146641707,-0.3511112445432688,-0.3509273119927251,-0.46225532818507564
3.190799842500653,2.8294366599063054,2.760458954421731,3.193558958717451,3.1175437318537536,-0.24786669237822004
-0.3876514342660539,-0.38554811008851236,-0.3868516887544817,-0.38450046070278243,-0.37244835610391236,-0.5131504697876633
-0.53252461332019,-0.532636577131991,-0.5327885280194353,-0.5325725978109619,-0.5332843677574114,-0.8689339579077193
-0.4191852501157216,-0.4163941442384089,-0.4233119043259804,-0.4176817360715361,-0.41683400606919196,0.28213972920811
-0.43661960709875547,-0.43524405569533586,-0.43898684597554233,-0.4413060963628498,-0.4431694940878244,0.7737031632187775
1.127106991585165,1.147740338611903,1.1351444337765304,1.1323452864983057,1.1678937367645252,-0.10991369549783508
2.760458954421731,3.193558958717451,3.1175437318537536,3.1639286436309204,3.2195107747439944,0.4866209680681697
2.804964585607478,2.6516542775460925,2.5096201048871825,2.6255025741258238,2.797247111997995,-0.3259642864202246
-0.33018201714901646,-0.330349962866718,-0.3237840770486843,-0.3136193624201748,-0.3124277475660065,2.9002015392721234
-0.5272623141655407,-0.5273742779773417,-0.5275982056009438,-0.5277581539035168,-0.5282699884717501,-0.7760610467740647
-0.4163941442384089,-0.4233119043259804,-0.4176817360715361,-0.41683400606919196,-0.4081967977302539,0.23814259485924374
-0.27696720888558857,-0.27218475863736563,-0.27151297576655936,-0.27620744245224443,-0.279758298768071,-0.2816562056303875
2.173128767380406,2.4122516756636023,2.2395875110270804,2.3022071635192773,2.5693207808315743,0.34935777191315687
-0.5325486055655759,-0.5325725978109619,-0.5323566676024885,-0.531277016560121,-0.5305492517834144,-0.956606557873413
-0.532636577131991,-0.5329804659825228,-0.5313969777870508,-0.5320367709973425,-0.53252461332019,-0.914557306401893
-0.530805169067531,-0.5287738256248548,-0.5290697299846148,-0.5295175852318189,-0.529789497346193,0.5430845528320518
-0.26198004893579774,-0.26476314540185913,-0.26401140437459664,-0.28023815567191246,-0.2744720113667434,0.16791158836409983
-0.5214162037065002,-0.5217840848024179,-0.5212722502341846,-0.5220000150108913,-0.51940885250921,-0.8161088039128986
-0.5315489286744951,-0.5314529596929514,-0.5320847554881144,-0.5328445099253357,-0.532748540943792,-0.9889342654433151
-0.4042460786554102,-0.4058375602673032,-0.40137499462810355,-0.4026465876322658,-0.40497383943340953,-0.2562443757993202
-0.14351433863515956,-0.1324778977602125,-0.12360878837478906,-0.15099992719298763,-0.2075496415702308,1.024908572455988
-0.26858591383205965,-0.2645152375289938,-0.2672023610148038,-0.2681700642402003,-0.27457598176212333,0.06265443104695032
-0.39190605511578624,-0.3926178330596509,-0.38468439325332615,-0.3818933033708437,-0.38094161496924234,-0.40803627635142
-0.2783027772120725,-0.2753357481954674,-0.2806780135039881,-0.2848446667860128,-0.278246795306172,-0.00872028649544275
1.7311517442557007,1.8039282739095803,1.9131329654951237,1.960477527100653,2.133741593840804,0.07349824141368144
2.8799003293745264,2.7416652208073753,2.6624108088915373,2.7972070849352764,2.8012057924995992,-0.4204920044753679
-0.5235994980366206,-0.5241033351897254,-0.5242952731528129,-0.5247271335697598,-0.525558864743139,-0.8913435462397576
-0.38956282048050794,-0.3886591045735558,-0.3889550129320233,-0.38709961262217735,-0.3862039061264765,-0.6778269901064295
2.0747606572670376,2.017819101538151,2.041331522009909,2.065443600664136,2.086276955045826,0.053569076415364784
-0.4176817360715361,-0.41683400606919196,-0.4081967977302539,-0.4086766386392652,-0.40806883109078046,1.2612099971087334
-0.5330604401338093,-0.5339961377038609,-0.5338761764769312,-0.5329404789068796,-0.5329964608127801,-0.846113348418076
-0.2705053094577651,-0.2704173218965196,-0.2712810587252437,-0.27048932262492287,-0.2806060487639529,-0.15858217465530963
-0.3546061149544873,-0.35491001672937583,-0.347480430070986,-0.34388158526568,-0.34583295055836216,-0.44915626259705005
0.6452546766871886,0.6815389691193948,0.6581784755428356,0.6423915860763029,0.6804513086657763,0.5481061591488802
-0.3818933033708437,-0.38094161496924234,-0.38103757595337095,-0.3781345062642572,-0.3800858875517696,0.6265754592812407
-0.5323566676024885,-0.531277016560121,-0.5305492517834144,-0.5295255826469476,-0.5310290966911332,-0.9349832708863585
-0.38133348431183844,-0.3839726313042917,-0.3831808792091406,-0.37913418315533803,-0.37930214486786984,0.8846967462572861
-0.38829122747634565,-0.38883505970250876,-0.38909896640433894,-0.3877554046614339,-0.3879713388686149,-0.6110449872381464
-0.305869871159224,-0.3026629116913444,-0.3056379501192008,-0.3011194065728081,-0.29479344720734124,-0.3414508488193828
-0.5335242902112708,-0.5333803367389551,-0.5329164866614936,-0.5327965254345639,-0.532748540943792,-0.9014582408138674
-0.5266145235401203,-0.527414265052985,-0.526622520955249,-0.5265025597283193,-0.5272223270898975,-0.8870367593274601
-0.5241433222653686,-0.5234875342248195,-0.5232955962617322,-0.5235435161307201,-0.5243752473040993,-0.715104822052707
-0.5322207115453015,-0.5321567322242722,-0.5321807244696581,-0.5314769519383373,-0.5317648588829685,-0.9427211909404036
-0.3929297282509605,-0.39685646707654104,-0.3959687539972612,-0.39640060641679303,-0.40097513186908634,-0.49586971068313307
-0.5302373525933971,-0.5310051044457472,-0.5324446391689035,-0.5313889803719222,-0.5351717577277719,-0.8783874445326382
-0.41314719369617847,-0.41272333469306777,-0.42164844197922197,-0.4214964990891928,-0.4199689927996214,-0.15499020714754272
-0.41322716784746494,-0.40978827934214695,-0.4086446489787505,-0.41473068189165047,-0.412211504123542,-0.28174555805595386
-0.30518208945945285,-0.30933275590863546,-0.30793319626499965,-0.3169782767742062,-0.3178419976081,0.19464583409354902
-0.5310051044457472,-0.5324446391689035,-0.5313889803719222,-0.5351717577277719,-0.5348918481982692,-0.6504851478831293
-0.4587004782663632,-0.46765758321044704,-0.4530942862624745,-0.45098296866851184,-0.45441385975870113,0.9176856617763791
-0.34020278230391787,-0.33409274115080184,-0.3370917718240442,-0.33638001387371735,-0.3349724608136605,0.08633282382203064
-0.31553874205104987,-0.29808837424292844,-0.28973108742961573,-0.29888813175062334,-0.2982563159619225,0.4701908440550309
-0.3568293963602509,-0.3480082594694767,-0.34381760994335847,-0.3447373126831528,-0.33633202538423795,2.8767554628035157
-0.3714886582910597,-0.36978521686607313,-0.36961727114837156,-0.3593166004626751,-0.35618160973353813,-0.4301956778918725
-0.5236954670181644,-0.5235835032063633,-0.5235994980366206,-0.5241033351897254,-0.5242952731528129,-0.7580475977798904
-0.26401140437459664,-0.28023815567191246,-0.2744720113667434,-0.2793344557597906,-0.275287759705988,-0.05182389658864558
-0.2764313700758466,-0.2821095588094309,-0.2818376426963493,-0.2778309417156051,-0.27953437114446894,0.14793238600746603
-0.3553738748042524,-0.3542942197631776,-0.3537743837811081,-0.3569893486615315,-0.35696535241743793,-0.7377109857209911
-0.5386826229692476,-0.5386826229692476,-0.5385306720818033,-0.5385306720818033,-0.5385066798364173,-1.0623462182886207
-0.25384668974608715,-0.2571736184383116,-0.25912498373099374,-0.2578453973104103,-0.25469440775230856,0.22640168613982656
-0.3569893486615315,-0.35696535241743793,-0.3567494222089645,-0.35843687680110886,-0.359452556519862,-0.4674198983828101
-0.5325725978109619,-0.5332843677574114,-0.5333083600027974,-0.534579949008252,-0.5359475069952506,-1.0163297191219551
-0.30264691286237955,-0.2885794516536755,-0.2853325171062754,-0.2762234612747472,-0.26239593051731763,0.31343094864144255
-0.3546301111985808,-0.3543821913295927,-0.3538063734416226,-0.35437419791317165,-0.35013555989757394,-0.7645345838760067
0.23830625185180268,0.23058072084657738,0.2375944459169851,0.19311285096240716,0.2231511141946498,0.6235017358417585
-0.5299974301395377,-0.5288138127004981,-0.5293336446838601,-0.5295975593831054,-0.5294376110805324,-0.9122877547925079
-0.3891709471392043,-0.3919140645270376,-0.3916341549975349,-0.3890509899109822,-0.3812375073328796,-0.42545999933685646
2.8032852004071986,2.618225138290257,2.7857708412819253,2.9006536296307788,2.9763493797536245,-0.24905329258974104
-0.1420108285896816,-0.17098547159818242,-0.1914108778341603,-0.16974588424936493,-0.13580482645243688,2.0831450894083896
-0.3824531184311414,-0.38366072011815183,-0.3829249659237315,-0.38580403936875174,-0.37720681410674933,-0.19360832547731524
-0.2542065614307535,-0.26775418265868045,-0.26910576580895945,-0.2589650314297132,-0.2672423560878622,1.171500161840127
-0.2813657792089289,-0.27642337665942546,-0.27532775477904636,-0.31427515845813886,-0.31643446454158103,4.398445140683414
-0.3054619949902479,-0.2995359183773361,-0.296696824010544,-0.29887214491778114,-0.29764051899572425,0.21167640640649357
1.2032424155995387,1.2400704802772946,1.2897343602481597,1.2311533184230707,1.2137589165260194,0.1777510774674653
-0.5294056214200179,-0.5298614740823507,-0.5290297429089715,-0.5289097816820418,-0.5319088123552842,-0.9487792853938015
-0.389594806142315,-0.3864278297513711,-0.38616392304954084,-0.3859000003528804,-0.3868516887544817,-0.055862626224244184
-0.5354676620875318,-0.5342120679123343,-0.5339961377038609,-0.5338921713071885,-0.5338281919861593,-0.873437320156263
-0.40137499462810355,-0.400463305298268,-0.40142298311758295,-0.4007672070731566,-0.3915221951844415,-0.37704885516501296
-0.5283019781322646,-0.5279260996212183,-0.5280060737725049,-0.5274542521286282,-0.5276781797522302,-1.0128985859802078
-0.3813494711446806,-0.38816327683170243,-0.3850282901012731,-0.38906697674382434,-0.38455644260868294,0.8076392144488738
-0.3448972649844333,-0.34951176951495466,-0.3514631348076368,-0.35036749693242736,-0.3495277563477968,-0.43691498029446135
-0.4161302375365787,-0.40869263746823004,-0.3973682976460668,-0.40195880593249467,-0.4031584301979143,-0.3355178477617778
1.965396105350488,2.0929147016374983,2.124264676906896,2.063764211465149,2.05692633355859,0.28272588111982516
-0.5317248718073253,-0.532500621074804,-0.5329404789068796,-0.5334603108902415,-0.5335962669474286,-0.9854673913313411
2.208437423151408,2.0912753395012302,2.115987324257794,1.986789090851928,1.8895004678339165,-0.10874853986845
-0.404845872793936,-0.40390217780875576,-0.4024626590804296,-0.4069172113096705,-0.40259060572636535,-0.2238273158038517
-0.532500621074804,-0.5329404789068796,-0.5334603108902415,-0.5335962669474286,-0.5334683083053702,-0.8920583656442884
-0.35554181652324646,-0.3533905038562255,-0.35443017981907216,-0.35257477551051863,-0.3529266657748867,-0.6724837150575623
-0.4069172113096705,-0.40259060572636535,-0.39947961124132186,-0.3935455252171587,-0.39521699697516854,0.6838324935841519
-0.10859764817573501,-0.10315940188954789,-0.09725728953106907,-0.09936860312632417,-0.11725082735268492,0.9874520356585781
0.06195523085648445,0.043393234341603866,0.04410504027642148,0.032700706309433905,0.15454932720819714,0.9711898942055041
-0.3580130177979982,-0.35687738484973036,-0.3630273890862443,-0.3562135993940527,-0.3576131390441507,-0.18544151378055168
-0.5173055323303759,-0.5185211394299302,-0.5184091756181292,-0.5202405836825892,-0.5198807000018001,-0.5810047017627427
-0.28327718141821323,-0.28218152754817355,-0.27875862187699024,-0.27896656266775016,-0.2740881354405683,-0.2065465566993214
-0.321496820320599,-0.32623929149059383,-0.3236001444981405,-0.3310537313993313,-0.3320454148739911,3.119794060343963
-0.27807085617204935,-0.27501584359290643,-0.27888660051258635,-0.2852445335437376,-0.2865241159656134,0.03609889016863382
0.024575344534851953,0.04453684871016997,0.041345924059623285,0.039834388608063744,-0.020650030020228003,1.143711557488995
-0.4024226600086638,-0.4027905411045814,-0.407181134006331,-0.40910850305491964,-0.41204355840584045,-0.03976131913718956
1.1606161809677311,1.120869015782236,1.1293862828877823,1.073964132066942,0.9957894511676224,0.6943403388307535
-0.28023815567191246,-0.2744720113667434,-0.2793344557597906,-0.275287759705988,-0.2706412495201218,0.25093786220034375
-0.4003993139811162,-0.4062374390211507,-0.40547767258780665,-0.40974030284879026,-0.4094124088285157,-0.5484089369161415
-0.39067446118338983,-0.3883872044553045,-0.38940286817922753,-0.3917301199803711,-0.39097036954185727,-0.4911161616430037
-0.5321647296394009,-0.5325965900563479,-0.5326845616227629,-0.5324446391689035,-0.531820840788869,-0.9375744912277824
-0.2993519698319621,-0.3220406365519318,-0.3175540946621763,-0.32148883090288544,-0.32715899423038813,1.4443645990346188
2.0234173880971853,2.0747606572670376,2.017819101538151,2.041331522009909,2.065443600664136,-0.5471186878909635
1.6659328358777121,1.5318560552834368,1.4029377593980261,1.4415652904642182,1.3910617178932132,0.6296027194594283
-0.3443374299305978,-0.34554504761243854,-0.3448972649844333,-0.34951176951495466,-0.3514631348076368,-0.6108126709316739
-0.38673173552496715,-0.38673173552496715,-0.3856760767279859,-0.38908297957149673,-0.3910183420365065,-0.12184045726243026
-0.41683400606919196,-0.4081967977302539,-0.4086766386392652,-0.40806883109078046,-0.40776494531072216,0.9156484264734666
2.845831504873503,2.8222390342750145,2.7487027421864982,2.824038500663451,2.861666230878628,-0.3857660778032652
1.0860401849254149,1.1296261973442265,1.16437497407561,1.1969243896698796,1.1285065632249236,-0.49882906301789026
-0.4233119043259804,-0.4176817360715361,-0.41683400606919196,-0.4081967977302539,-0.4086766386392652,0.8153950049880322
2.041331522009909,2.065443600664136,2.086276955045826,2.0291752950647717,2.0211778799361255,-0.5972168058574995
-0.4373073887985266,-0.4352600465268856,-0.43482819010864626,-0.43456427540940096,-0.43295679096983547,-0.21959201083200716
-0.3027668700906017,-0.27895856925132906,-0.2877797221369336,-0.28845150500773986,-0.2799582461424099,1.1921048311757252
